user_id	trackcount
134516264	1
134516381	1
134518623	6
134520793	2
134522811	2
134528151	2
134531051	1
134535338	3
134536565	1
134536785	2
134538217	14
134541807	3
134544372	2
134545280	1
134545746	1
134553891	2
134555317	7
134555915	2
134556985	4
134559500	1
134562223	1
134565144	1
134565312	3
134568498	1
134575725	1
134576882	1
134577856	2
134578009	1
134578971	1
134584680	1
134587477	1
134591031	3
134595838	1
134597249	1
134599641	1
134607076	1
134608849	1
134609091	1
134622100	1
134624084	2
134624175	10
134627764	11
134631307	1
134631475	8
134644070	1
134649519	8
134652455	2
134653109	2
134657424	1
134659283	2
134662346	2
134664180	2
134666498	1
13467092	1
134675607	1
134680356	1
134680454	4
134680703	1
134682697	1
134687004	1
134687364	1
134689425	4
134699569	1
134708614	2
134710800	5
134712598	1
134715854	1
134726309	1
134728866	1
134731436	2
134736593	15
134745123	1
134750548	1
134751823	4
134753534	6
134764061	1
134764230	1
134766609	1
134767907	1
134769327	4
134770820	1
134774583	1
134783473	1
134785830	1
134789285	1
134791001	1
134797615	1
134799235	11
134800145	1
134800754	2
134802785	3
134805167	3
134813837	2
134817133	2
134821252	1
134823234	1
134825245	5
134841709	4
134842602	2
134845447	1
134848488	1
134858831	2
134867284	6
134871526	1
134871712	2
134873760	1
134874341	8
134876760	2
134877761	1
134879103	3
134879389	9
134881078	1
134889200	1
134893724	1
134899387	1
134900781	3
134903511	1
134908397	2
134909201	1
134912235	1
134915020	1
134926949	16
134928298	2
134931344	1
134935724	1
13493602	1
134936450	1
134939377	7
134940328	1
134940811	1
134941722	1
134942526	2
134947650	1
134949010	5
134959068	1
134959115	2
13495952	1
134961325	3
134961812	1
134962783	2
134964412	1
134967669	1
134969192	1
134970025	4
134973961	2
134981430	1
13498312	8
134984936	1
134984970	1
134986210	1
134986468	1
134989627	14
134989878	2
134990417	1
134991096	1
134993366	1
134996335	1
134998514	1
135000116	3
135004617	21
135005244	1
135006385	3
135008379	1
135008932	1
135020244	1
135031734	1
13504142	1
135043628	1
135043841	4
135044113	1
135044480	1
135046987	2
135052607	1
135058599	1
135067609	1
135068866	1
135070910	2
135071871	4
135073407	1
135076652	3
135082180	1
135082653	1
135083831	3
135094001	3
135095519	4
135105534	1
135109603	10
135112036	2
135118630	44
135121630	1
135142560	2
135146089	9
135148348	3
135156532	1
135161731	2
135170204	11
135176965	1
135181382	1
135186763	9
135192636	2
135195167	16
135198924	2
135204313	2
135209903	4
135211171	1
135211595	2
135216318	2
135223187	1
135225185	4
135228215	2
135228529	3
135229360	1
135231529	1
135239294	3
135240847	8
135240884	1
135243274	1
135248519	2
135255348	2
135262102	2
135264298	11
135268605	1
135269277	3
135272327	2
135276007	2
135278830	1
135278985	1
135279277	312
135279696	1
135282544	6
135286184	2
135286392	1
135299481	2
135299866	1
135301124	2
135301952	3
135304621	1
135308540	2
135311048	1
135312278	1
135317730	1
135318878	4
135319907	3
135321382	1
135323981	1
135331030	1
135332021	5
135341432	3
135342132	2
135342510	1
135342993	2
135344339	3
135345301	3
135347451	1
135348363	2
135349552	2
135351912	4
135360989	5
135363963	2
135372428	4
135378217	4
135379977	1
135384008	2
135384376	2
135386781	1
135401878	1
135404871	2
135406915	2
135409307	1
135411349	1
135412400	4
135414610	14
135415270	3
135418247	1
135420204	6
135423147	1
135429848	1
135431731	10
135436082	1
135436448	3
135438524	1
135442653	1
135456321	22
135460592	2
13546122	1
135461245	1
135471172	1
135475083	1
13547912	3
135481679	1
135483047	1
135484428	3
135490823	1
135497227	1
135502197	3
135506194	1
135510482	1
135510804	13
135510930	1
135511028	1
135514170	1
135514749	6
135518505	8
135521106	8
135521878	1
135526141	11
135529232	1
135537845	1
135538258	37
135538420	1
135540601	2
135541917	3
135542726	1
135542878	1
135543018	1
135545880	4
135546130	3
135547073	6
135549168	1
135561992	1
135568849	2
135572122	1
135575618	17
135583744	9
135587671	1
135587748	2
135588674	1
135589131	13
135592505	2
135598324	1
135598338	1
135599216	1
135601001	4
135609962	1
135615340	1
135619402	1
135620811	1
135621761	1
135626205	1
135627130	1
135631072	1
135631304	1
135633973	9
135634793	2
135636029	4
135643850	1
135644124	1
135644389	5
135644425	6
135646510	1
135648630	7
135650818	1
135651160	3
135653821	1
135657573	1
135660341	1
135669013	1
135669301	2
135670814	1
135673616	1
135677132	1
135678545	2
135682313	1
135685134	2
13568612	2
135688331	8
135692218	1
135694772	22
135697439	2
135699846	1
135702151	1
135707708	1
135707847	3
135710830	18
135710895	1
135711922	1
135713409	1
135718864	1
135721714	2
135727621	1
135729339	1
135740640	3
135755550	1
135758377	2
135759294	2
135761905	1
135764037	1
135765523	12
135770478	4
135794993	2
135798135	8
135798269	1
135805452	2
135812479	1
135813666	1
13582212	58
135823627	1
135827273	1
135833187	1
135838530	4
135841370	2
135845027	2
135856366	2
135862152	10
135864658	1
135865563	3
135868971	2
135871605	2
135872296	1
135875965	2
135877425	4
135881055	1
135884698	2
135886761	1
135888899	1
135895669	8
135901708	4
135902107	5
135903282	1
135908248	5
135910365	1
135915194	1
135915619	1
135916672	1
135917023	3
135924125	2
135927490	1
135927900	1
135929807	2
135932030	2
135933751	1
135934581	1
135939198	1
135939638	1
135941195	1
135942772	3
135943308	1
135948666	3
135954405	1
135958295	1
135958918	1
135959908	1
135967855	1
135968499	2
135972359	2
135984387	1
135990456	1
135991537	2
135992802	3
135992884	6
135995083	15
135995393	1
135995515	6
135999132	1
135999752	1
136002144	1
136004874	6
136009660	1
136011786	1
136013290	1
136015467	1
136019228	1
136021347	1
136023456	3
136026128	4
136026567	2
136034761	3
136036981	1
136037373	1
136037941	1
136044547	1
136050249	1
136056319	3
136057874	2
136058515	2
136062112	1
136069268	1
136069622	1
136078754	3
136083900	1
136088216	1
136090973	1
136103221	1
136105488	1
136112618	1
136122643	1
136128235	1
136128987	1
136129643	1
136130734	1
136142695	1
136149970	1
136155138	2
136155765	1
136158332	6
136161592	3
136168743	1
136176920	4
136177652	1
136180362	1
136189083	1
136190048	1
136199351	1
136215040	1
136232361	15
136237923	1
136250897	27
136260948	3
136263043	6
136265088	1
136267237	30
136269930	1
136270247	1
136270825	3
136271498	5
136275672	4
136276779	1
136285110	2
136286989	1
136296496	3
136297762	8
136302890	1
136303200	1
136307588	1
136314367	3
136331182	2
136332496	3
136338670	2
136350227	2
136357675	2
136361394	2
136362643	1
136366448	1
136367433	1
136369007	8
136369918	3
136372755	1
136378071	1
13637922	1
136382216	1
136383411	6
136385698	2
136386414	2
136391344	1
136391740	3
136393905	1
136403797	1
136403916	4
136406013	3
136412872	1
136414915	1
136427335	3
136430641	2
136432780	1
136441286	3
136442200	9
136442261	4
136443881	1
136446830	1
136450230	1
136454224	26
136454782	10
136455583	5
136456747	1
136462526	6
136463566	1
136466951	3
136469379	1
136476759	1
136478907	1
136481285	1
136485087	2
136488668	1
136489718	3
136489868	1
136494372	8
136495489	1
136497743	1
136499505	1
136504285	2
136507158	1
136513075	6
136515322	1
136516760	1
136521154	1
136528277	1
136535513	1
136538884	2
136541115	1
136546556	5
136548380	2
136549990	53
136558349	1
136561195	1
136567345	5
136579056	2
136580571	1
136581359	9
136583886	1
136584691	1
136591352	1
136591876	17
136594684	2
136603712	8
136605516	9
136609300	1
136612632	1
136619299	1
136621263	1
136623306	1
136623378	4
136625208	1
136629648	1
136633178	1
136634671	1
136636090	1
136638475	1
136647455	2
136651208	1
136651835	2
136654748	2
136656897	2
136657054	1
136658791	1
136673638	1
136674123	1
136675908	1
136677990	2
136681101	4
136690086	5
136698169	4
136702431	1
136704828	3
136711749	1
136720026	1
136721927	1
136722530	4
136723436	1
136724428	4
136724883	1
136733979	1
136734540	1
136738811	1
136746878	3
136749344	3
136752255	1
136753777	7
136760686	6
136761939	1
136762237	2
136763252	1
136764131	1
136765829	1
136779835	1
136780840	13
136781218	2
136783067	1
136783431	2
136783701	5
136784589	1
136790779	4
136790978	1
136791127	6
136791713	6
136794601	1
136795848	1
136798451	1
136800527	3
136801437	1
136803405	1
136806802	1
136808518	10
136808930	7
136809371	1
136810188	1
136811374	2
136816327	4
136819311	8
136819956	1
136820834	1
136821178	1
136821677	4
136822005	1
136826140	5
136832618	4
136834285	1
136835451	2
136840116	5
136842744	1
136843522	9
136846332	2
136846558	1
136851515	1
136852756	1
136853466	1
136853725	2
136854949	1
136859699	13
136860495	1
136874553	13
136878328	2
136878391	1
136884024	2
136884477	2
136887963	1
136889128	3
136889394	1
136895048	3
136904944	1
136905292	1
136913758	2
136916539	1
136919433	1
136919896	3
136926012	1
136934913	2
136936095	1
136940087	1
136943740	1
136959467	1
136962208	1
136967222	14
136980933	1
136980969	1
136991424	1
136996826	2
136998169	1
137004131	1
137005872	8
137007418	3
137008520	3
137008699	2
137011542	8
137014466	2
137015236	1
137020094	2
137022717	9
137026842	10
137028280	1
137029280	5
137030239	1
137035635	3
137038641	25
137049888	1
137053389	4
137054932	1
137055265	1
137058355	1
137059251	13
137061326	1
137063847	4
137067492	1
137068607	2
137069165	1
137069992	6
137073913	1
137074473	2
137080006	1
137082340	3
137083094	14
137084720	1
137086365	1
137091859	1
137094403	2
137094499	1
137104777	4
137105634	19
137107878	2
137112420	7
137114586	1
137120661	1
137120859	2
137121562	2
137124259	8
137125277	2
137126067	4
137126949	6
137129429	1
137130499	3
137131599	2
137136081	1
137141462	7
137143563	1
137146987	2
137151166	1
137151708	1
137152482	1
137152620	1
137154771	1
137155719	4
137159444	2
137159707	1
137159805	1
137161381	3
137169533	2
137173422	1
137173761	42
137189701	1
137195036	1
137198188	1
137212452	5
137214133	4
137216473	2
137222319	2
137224553	1
137225645	4
137226421	1
137239135	4
137242019	2
137245293	1
137249549	5
137250781	1
137258284	1
137261344	1
137264957	1
137266221	1
137268649	5
137269651	18
13727362	19
137280660	1
137285070	1
137289352	27
137290928	2
137291744	1
137296355	28
137297428	1
137298558	1
137303104	1
137304629	2
137308873	1
137310073	1
137310500	10
137312434	38
137318345	1
137326114	4
137326446	2
137327710	1
137329881	2
137330413	11
137337889	1
137342186	1
137352216	2
137363213	2
137364662	1
137367061	1
137372235	2
137376838	1
137377749	1
137381717	1
137384485	1
137386710	5
137386726	8
137388540	1
137388692	2
137394001	1
137406693	1
13740782	1
137418601	1
137422053	1
137423479	1
137427132	2
137434972	26
137435005	1
137442253	1
137442581	1
137442724	2
137446298	1
137454703	1
137458405	2
137459628	6
137459906	1
137459921	33
137462796	1
137465101	1
137467603	1
137474926	1
137476096	1
137490759	4
137493823	2
137496261	8
137498637	4
137498813	1
137503289	2
137508064	1
137509404	1
137510084	1
137516078	1
137516714	1
137517599	1
137524729	8
137526358	5
137528571	21
137530143	1
137538886	13
137543482	6
137544931	1
137547088	2
137550144	4
137554482	2
137555537	3
137558240	5
137558478	1
137559194	1
137559585	17
137564143	1
137564297	1
137565928	12
137566616	2
137570373	2
137573407	1
137574117	1
137574591	1
137576792	6
137577979	1
137579633	3
137586502	45
137599999	1
137602240	15
137602303	3
137603287	1
137604868	3
137619183	7
137620338	9
137622021	5
137623709	2
137627057	1
137628160	1
137631794	3
137635560	8
137636288	5
137637179	8
137637819	5
137638853	1
137650726	1
137651693	1
137653114	1
137654991	1
137657414	2
13767242	1
137675655	1
137680174	1
137683598	2
137684512	4
137690768	1
137700674	9
137700952	1
137701726	2
137705926	3
137706808	1
137708289	1
137714316	2
137717883	2
137717934	1
137719440	3
137719506	2
137721869	5
137731794	2
137734741	1
137740568	3
137742454	1
137744348	2
137745485	1
137750782	12
137754120	1
137757600	2
137762239	1
137766825	1
137768002	3
137771070	11
137771909	40
137776617	1
137780406	1
137781630	21
137785284	1
137787644	1
137787964	1
137796669	1
137799439	1
137803816	1
137808795	23
137825173	3
137828811	1
137832824	4
137836193	1
137845991	55
137850403	17
137852773	3
137854007	2
137854598	2
137856101	1
137863238	1
137865311	4
137867409	2
137868618	1
137873147	1
137878252	2
137882426	2
137908506	6
137911731	1
137912214	4
137915242	2
137931853	1
137935797	1
137941268	1
137948785	29
137949775	1
137949973	1
137950615	2
137953723	1
137960570	1
137962323	3
137963094	2
137963421	2
137974541	1
137980371	6
137981107	3
137983433	1
137992727	1
137997974	4
138000466	2
138008977	1
138014958	1
138019585	3
138020692	1
138022204	1
138022401	12
138025320	1
138027484	1
138035761	3
138036210	2
138036755	1
138041332	2
138041363	1
138043020	1
138044392	2
138047562	9
138062563	1
138066862	3
138074038	7
138074237	40
138079079	1
138079080	1
138085839	3
138087862	12
138089068	1
138090898	1
138094770	1
138095174	1
138101446	6
138103017	1
138106161	1
138106794	5
138108750	10
138110167	1
138110964	1
138129772	3
138131559	2
138131591	2
138133800	1
138139757	1
138146948	3
138156514	6
138161261	1
138162360	1
138168558	1
138169928	1
138170529	1
138172223	2
138182280	1
138183627	1
138184376	9
138191882	1
138195052	1
138195103	5
138199614	1
138201215	2
138203932	1
138211936	1
138212402	1
138216398	2
138220620	2
138223871	3
138225778	1
138227972	1
138228108	21
138230703	36
138230892	14
13823722	7
138238931	1
138238946	2
138240137	2
138240429	2
138245975	2
138247491	3
138248771	1
138248845	2
138254441	2
138255238	2
138257375	1
138259013	1
138259688	6
138259794	1
138262287	3
138268605	2
138273268	2
138278312	1
138282490	1
138283904	3
138289529	1
138293064	1
138293448	1
138297692	3
138300181	4
138300338	3
138301935	1
138302962	1
138303293	3
138306335	13
138308998	1
138314126	5
138316823	1
138321353	2
138324796	1
138331101	2
138335811	1
138336770	4
138337856	1
138338150	1
138355983	2
138365017	2
138372475	1
138372896	1
138372927	16
138380074	6
138380210	1
138383132	2
138386085	2
138386387	1
138387150	1
138389198	4
138389570	1
138391388	1
138392096	3
138395326	2
138400625	1
138401624	2
138404893	1
138405292	3
138415024	1
138416382	1
138419951	1
138423491	1
138425003	1
138425220	1
138427430	1
138433490	3
138443245	2
138446729	2
138448618	1
138450219	1
138450907	8
13845092	1
138451332	3
138461111	2
138461569	1
138462017	1
138463236	5
138464346	1
138464583	1
138472358	22
138473810	1
138481124	4
138490145	1
138496778	1
138497527	1
138497605	2
138500240	3
138507733	11
138513217	7
138523470	1
138528076	4
138528674	2
138537152	1
138537279	1
138538584	2
138538640	1
138539976	2
138542377	1
138543306	2
138544993	4
138549463	136
138551373	1
138556312	2
138563924	1
138572425	1
138576045	13
138580589	2
138582109	1
138582481	1
138583622	66
138588706	1
138592494	1
138592572	17
138593594	5
138599351	1
138600871	8
138602319	1
138607881	1
138627413	1
138627559	2
138628332	2
138635595	3
138638201	1
138639235	1
138644976	1
138646981	5
138651580	1
138654216	1
138656162	1
138663924	5
138664101	1
138665297	4
138667458	2
138671096	1
138674607	1
138676231	5
138676922	12
138681729	1
138682773	2
138693160	2
138694938	3
138700473	1
138701389	2
138707173	1
138710086	1
138711580	3
138722087	1
138727215	1
138728734	14
138730594	1
138731558	16
138737883	2
138743424	1
138745249	1
138745275	1
138745985	6
138750287	1
138750586	2
138753934	5
138763248	4
138763574	1
138766996	9
138768246	1
138769487	1
138771259	76
138785873	1
138786802	12
138787907	1
138789259	2
138790171	2
138795831	5
138795919	1
138797559	13
138802564	2
138802914	1
138802944	2
138810815	8
138812551	7
138814257	1
138816863	1
138828314	15
138828591	1
13883392	1
138842847	1
138844497	1
138846146	46
138859010	2
138859058	1
138859958	1
138863125	1
138863129	1
138866817	1
138873256	1
138877782	1
138889301	1
138890985	1
138891221	1
138892701	1
138895093	1
138906655	1
138915027	1
138921841	5
138922739	1
138923407	1
138936085	1
138938449	2
138944204	1
138947357	1
138965278	1
138967482	1
138969617	19
138969971	1
138972815	3
138977824	1
138982031	1
138982736	1
138985263	2
138987491	1
138993855	2
139001883	1
139002084	2
139005767	9
139006453	1
139015272	2
139017924	1
139026189	1
139027560	2
139032555	2
139034694	3
139042988	1
139052056	1
139060697	1
139066192	3
139066400	1
139068798	13
139070483	1
139070887	10
139074537	2
139083928	2
139085123	1
139087401	1
139092382	3
139097475	1
139100053	4
139100389	2
139103127	1
139106479	1
139109126	1
139112270	2
139115920	6
139119728	1
139130800	148
139132287	1
139133112	6
139139144	7
139139576	1
139140917	3
139145196	2
139149825	6
139153758	4
139157744	2
139168918	20
139171820	2
139180190	1
139180755	1
13918312	3
139186098	5
139190006	1
139191122	1
139205688	19
139213398	1
139214044	1
139220541	2
139220931	1
139227438	1
139228041	3
139233938	6
139234051	1
139240820	1
139242009	1
139247103	1
139247565	2
139248585	2
139249024	2
139251349	2
139252418	1
139252598	1
139253639	1
139253989	2
139255511	1
139256561	1
139257598	1
139267748	3
13927382	2
139274320	3
139279763	1
139279827	1
139284388	1
139285077	1
139289750	1
139292888	1
139311088	1
139311844	1
139314945	1
139329685	2
139330214	3
139332537	1
139333724	2
139337458	21
139337897	1
139338724	6
139340332	1
139347426	1
139347888	1
139349987	1
139352147	3
139361180	1
139365060	3
139367203	5
139370871	2
139381655	1
139386979	1
139389110	1
139398208	1
139400044	2
139400653	1
139406845	2
139413263	2
139416291	3
139418986	1
139422755	1
139433208	23
139433530	2
139434796	2
139435014	1
139436732	1
139438491	18
139446373	1
139449895	2
139453729	1
139461027	1
139461244	3
139462947	1
139463835	4
139466025	2
139470859	1
139478436	1
139478911	2
139480124	2
139481339	1
139482002	1
139485981	2
139492670	3
139497250	3
139501888	1
139504766	7
139506594	1
139507006	1
139507640	2
139507875	4
139508677	1
139509481	1
139512456	1
139515059	24
139516357	8
139522314	1
139523099	2
139530039	3
139533240	1
139533862	3
139539694	1
139539905	1
139541829	1
139542715	1
139546016	1
139548412	1
139549614	1
139551019	1
139554128	15
139572606	1
139572804	9
139584814	21
139588719	2
139592527	4
139601842	25
139604897	1
139608007	1
139610900	1
139615687	1
139621017	1
139635354	2
139636243	3
139648046	1
139653190	1
139670807	2
139673880	2
139677607	2
139679132	1
139683813	1
139684462	5
139690953	3
139691198	1
139697561	4
139701236	1
139709183	1
139719021	1
139721835	1
139725743	1
139727487	2
139732458	1
139735020	5
139737019	2
139741649	2
139742915	2
139748481	1
139751899	4
139756119	2
139760488	21
139765066	3
139768004	1
139774675	1
139779097	1
139781574	1
139786925	2
139788244	1
139789501	1
139793962	1
139796398	1
139798056	4
139807783	1
139811839	1
139813789	1
139824823	2
139833829	1
139834353	13
139836391	1
139838217	6
139839306	1
139841042	1
139845073	1
139845076	1
139847017	5
139851237	3
139852395	5
139855992	1
139857578	1
139861896	1
139864635	1
139869154	1
139869499	2
139873445	3
139876006	1
139881914	1
139882081	4
139884910	13
139887769	1
139890388	3
139896256	2
139896621	2
139903874	1
139911233	7
139913532	56
139929200	1
139934020	3
139935115	2
139935390	1
139937625	3
139939899	2
139953172	5
139955023	5
139958962	1
139959177	1
139959449	3
139960748	3
139962206	2
139964966	3
139967512	8
139974304	1
139977678	1
139977757	1
139981958	3
139983378	1
139985353	1
139990410	1
139998529	3
139999432	1
140001089	1
140013664	1
140013855	3
140014511	2
140022621	1
140028352	2
140028899	4
140035948	3
140043588	3
140045094	1
140046296	1
140048218	40
140048291	7
140052176	8
140062447	1
140065625	1
140074371	3
140074387	43
140079782	7
140082075	1
140082384	1
140083582	7
140084076	3
140084348	1
140086306	2
140087871	30
140093068	1
14009652	4
140097954	1
140111111	7
140111361	2
140111921	1
140115668	4
140116252	1
140119034	1
140125751	10
14013012	1
140135037	12
140140100	1
140145651	1
140151770	14
140152324	1
140161719	1
140163321	1
140163400	2
140168923	1
140170431	1
140170965	1
140173576	1
140174126	1
140174426	2
140178491	4
140178643	1
140185379	1
140191084	7
140191162	3
140191447	3
140195836	4
140196343	20
140201068	1
140204620	1
140206144	2
140221623	1
140226352	1
140227162	1
140229064	1
140230592	1
140231698	1
14023582	1
140236257	4
140237670	1
140241558	1
140247029	1
140250048	1
140251231	1
140252910	1
140253322	2
140258755	2
140259500	1
140265129	2
140274708	2
140276612	7
140298064	1
140304718	1
140311138	1
140313936	1
140316986	1
140317893	1
140320344	1
140320981	1
140324782	6
140329754	1
140330716	1
140335940	1
140336479	1
140339800	1
140346149	1
140349766	3
140350049	1
140364005	2
140366971	4
140375413	1
140393903	1
140396052	4
140397252	2
140397761	1
140402728	1
140404554	6
140405931	1
140421638	1
140423128	1
140437362	1
140444416	18
140445707	1
140451839	7
140462695	1
140468135	1
140469613	1
140473726	2
140481384	1
140481676	7
140489674	40
140491647	6
140492957	1
140494917	2
140495102	1
14050138	1
140508197	3
140518315	2
140519045	2
140522692	1
140528249	1
140536953	2
140542217	1
140543335	4
140553818	1
140555153	2
140558599	1
140560360	14
140562049	1
14056260	1
140562822	1
140563787	10
140568923	1
140570219	1
140571616	1
140573470	2
140581285	2
14058215	1
140585183	1
140594687	5
140599336	1
140599981	1
140602080	1
140603452	1
140604633	1
140605956	10
140606468	2
140607813	1
14060966	1
140612372	1
140616650	2
140621414	4
140627303	4
14063175	1
14063292	4
140634830	2
140635080	1
140641756	1
140643439	1
140647287	1
140648899	4
14064910	4
140649571	14
140650733	1
140653517	3
14065617	4
140661273	1
140665904	1
140672109	4
14067662	2
140681511	1
140682623	9
140682845	1
14068773	4
140693143	1
140699696	2
14070072	3
140702113	1
140709841	5
140716277	8
14072276	3
140728102	1
140735187	5
14074811	1
140751183	2
140752329	1
140755077	1
140758521	1
140761095	1
140763160	1
14076582	1
140765948	4
140787779	3
140788024	1
140789778	1
140793273	17
140795054	1
140798352	5
140802122	15
140802748	2
14080522	1
140806335	3
140808287	1
140817066	1
140818341	2
14082582	8
140827190	2
140841131	1
140859403	1
140859563	7
140860751	1
140871111	1
140871283	3
140871470	1
140877480	2
140878105	1
14089464	1
140895087	1
140899001	5
140907292	1
140908579	1
140911924	1
14091261	2
140913096	1
140915925	4
140920327	1
140924189	1
14092439	1
140932056	3
140932837	1
140934351	1
140937480	4
140951656	4
140954599	1
140955247	4
140958508	1
140961114	3
140966478	1
140974699	1
140975560	3
140975861	15
140977370	1
140978468	4
140978903	1
140984540	2
140985838	2
140991868	3
140993841	15
14099486	1
140996524	1
14099909	7
141004163	19
141009651	45
141012679	1
141017764	7
141019102	2
14102017	1
141020998	2
141021661	33
141023184	6
141027803	1
141030138	1
141036481	1
141039111	1
14104690	1
141052235	1
14105227	1
141053819	1
141053934	1
141056239	1
141062903	1
14106752	1
141073291	1
141077709	6
141079058	2
141083237	11
141086249	1
141093330	9
141107957	6
141111007	1
141119660	9
14112120	3
141124653	5
141130128	1
141130722	1
141131737	2
141131951	1
141135688	1
14113643	1
14114023	1
141147524	3
141151269	1
141153435	1
141157985	1
141158108	4
141161667	7
141163780	7
141165410	11
141173410	2
141175048	1
141180309	4
14118313	5
141191687	4
141213687	20
141216725	2
141221738	1
141222734	1
141227942	2
14122967	25
14123066	1
141235062	1
141236904	3
141237035	1
141237579	1
141242446	1
141243885	2
14124492	2
141248762	1
141256504	3
141262188	1
141262314	2
141267695	1
141270431	7
14127288	6
141273884	1
141274679	1
141278177	25
141279283	1
141280196	2
141283424	3
141285712	13
14128574	1
141287233	1
141287664	1
141292125	3
141292807	3
141299374	6
141303114	1
141303792	1
141310348	1
141321780	1
141321874	1
141334738	2
141335206	2
141336927	1
141342114	1
141346444	1
141352451	2
14135960	2
141364620	1
141373769	1
141379394	2
141381176	4
141381420	1
141393344	1
14139902	1
14140257	3
141404692	1
141406948	1
141420752	1
141420892	3
141421528	24
141421760	4
141422557	14
141424247	1
141426278	4
141434231	1
14143520	12
141440963	1
14144291	1
141444007	3
141445018	2
141445318	1
141449971	1
14145235	16
141458186	1
141463834	3
141474798	15
141479208	2
141481957	1
141493100	1
141504874	1
141508028	6
14150816	1
141517500	2
141517693	2
141520543	1
141522823	1
141526338	1
141532715	1
141537424	1
141542631	1
141542858	1
141543500	2
141547548	20
141549139	1
141553251	2
141555431	6
141556308	1
141564896	1
14156802	37
141574819	1
141576246	5
141583552	1
14158521	1
141587541	1
141594960	3
141595602	7
141596908	1
141603336	3
141607974	1
141615001	1
141625891	1
14162734	2
141627653	4
141632012	2
141632246	2
141634463	1
141635026	2
141639967	5
141641232	1
141641594	67
141643133	2
141644719	1
141649137	1
141650418	5
141660537	1
141661029	1
141662659	2
141664863	1
141669909	2
141670785	1
14167311	1
141673394	1
141675019	1
141676578	1
141678095	2
141681142	1
141686653	1
141687883	1
14168909	1
141690461	1
141690849	2
141701334	3
141701728	9
141703781	1
141704269	2
141714894	6
141715246	28
141715413	1
14172228	1
14172493	1
141727252	1
141730770	8
141733163	1
141736814	2
14174591	2
14174847	1
141748504	2
141749906	2
141752508	19
14175442	32
141755476	1
141756016	5
141756234	2
141756449	1
141756768	1
141757010	6
141761958	15
141767362	5
141768148	1
141769279	1
141780719	1
141780877	1
141782793	1
141783911	1
141787298	1
141788732	7
141791440	4
141793257	1
141799505	8
141799776	1
141802971	2
141803578	12
141804308	1
141808099	1
141808619	5
141808939	9
141814849	3
141819255	1
141819453	1
141819684	1
141820463	1
141821139	1
14182468	1
141826881	1
141827648	3
141830588	4
141834816	1
141837841	1
141838324	2
141839538	1
141842137	4
141847381	4
141847743	1
141853861	4
141859899	1
141863585	4
141863810	1
141865602	1
141867846	1
141872077	1
141874144	1
14187540	1
141877826	21
141882820	1
14188368	1
141883882	1
141885760	11
14188667	5
141891828	4
14189700	1
141899099	1
141902080	1
141907368	2
141910749	1
141929227	1
141938630	1
141941326	2
141942881	2
141943006	1
141954506	1
14195753	6
141961808	15
141963828	13
141967326	8
14196886	1
141973022	1
141974291	1
141976312	1
14198865	1
141997038	17
141997279	1
142001022	3
142003150	9
14200912	1
14201142	1
14201195	1
142012465	1
142019442	2
142021545	3
142021936	1
142023918	1
142026468	2
142029502	1
142033573	4
142035424	1
142037961	6
142039883	1
14204093	7
142044265	4
142047879	3
142048273	7
142048888	1
142049723	3
142049855	1
142050415	3
142051770	1
142052768	6
142055314	5
142055800	2
142057528	10
142057977	2
142058683	1
142059858	8
142060554	1
142060616	3
142063082	1
142063565	3
142071450	5
142071457	1
142075824	1
142080298	4
142081088	2
142081272	1
142088818	1
14208931	1
142091277	20
142092590	1
142093123	1
142097874	1
142099445	1
142099565	1
142105347	3
142106097	1
142106451	14
142112146	2
142113928	17
14211491	1
142117224	3
142118911	1
142120554	1
14212103	5
142121318	3
142123343	1
142123377	2
142129287	1
142129343	1
142129809	6
142131285	1
142133718	2
142135793	1
142138183	1
142138388	1
142142800	8
142144261	1
142144422	1
142154728	1
142154844	4
142157071	1
14215931	1
142159779	5
142161035	1
142161085	7
142167699	1
14216856	5
142169454	6
142171623	1
142184432	1
14219032	1
142191857	3
142194092	1
142194340	3
142195639	2
142197478	17
142198195	1
142200259	2
142209562	2
142210621	1
142211623	1
142214721	1
142218866	33
142229348	2
142230479	1
142233907	1
14223825	1
14225135	1
142264629	2
142265358	1
142269175	4
142271372	2
14227667	1
142277068	1
142277648	1
142278794	1
142281139	1
142287143	5
14229333	1
142303847	1
142304295	1
142305310	1
142305528	1
142308724	5
142322584	11
142324080	2
142333026	2
142334914	7
142336976	1
142339336	6
142340190	1
142344544	1
142347598	1
142353743	2
142362773	5
142363221	1
142369860	1
142370050	1
142371882	1
142372602	13
142374995	1
142376099	1
142378423	1
142384544	1
142386187	2
142386779	4
142399321	5
142401314	2
14240496	3
142405350	1
142408860	1
142411336	8
142417916	1
142419311	1
142420426	1
142422174	1
14243137	1
142432679	1
142438219	3
142439650	1
142449790	5
142456057	1
142458951	6
142461614	1
142461969	1
142469574	1
142471153	1
142472224	7
14247266	1
142476346	1
142478280	3
142481302	52
142500172	1
142502325	1
142503861	4
142506314	1
142506567	2
142515335	1
142516395	2
142517271	1
142523104	1
14252599	2
142527223	6
142530523	12
142532092	1
14253877	1
14254161	1
142549366	1
142551698	2
142554491	1
142555336	5
142556531	8
14255731	1
142557602	5
142563958	2
142564644	6
142574875	4
142591458	2
142595325	1
142596311	1
142597332	2
142597714	1
142600724	1
142602303	1
14260807	1
